workout_id,duration_mins,avg_hr,max_hr,hr_spikes,pct_time_low,avg_emg,emg_fatigue,total_reps,effectiveness_label
w_16a3779c,49.0,145.5,169.7,3,11.2,428.6,23.7,181,3
w_6b79b2d6,58.0,133.2,160.5,2,23.7,411.8,12.4,132,2
w_112c3b4b,36.9,121.1,142.8,3,37.4,238.6,11.4,87,1
w_14568a43,48.5,112.4,130.5,1,45.0,223.2,4.4,58,1
w_1caf134e,37.2,90.3,114.7,0,59.6,180.3,3.6,60,0
w_5704433d,21.4,115.7,132.3,5,13.4,343.6,12.4,62,1
w_de3a43ea,34.5,137.9,165.1,6,4.7,399.1,18.4,126,2
w_a33f771a,27.5,100.3,117.7,2,60.9,168.7,3.2,38,1
w_b8c63f3e,8.7,125.2,158.4,2,0.6,682.3,10.8,58,0
w_4f5e3bde,54.6,84.8,115.5,1,53.2,731.7,21.6,49,3
w_2213d839,35.8,95.1,120.6,0,60.9,140.6,3.1,62,0
w_226a79de,52.3,124.5,141.1,3,15.8,454.0,25.4,92,2
w_1de45714,45.3,134.1,160.5,5,21.3,410.4,17.8,84,2
w_706c4e98,39.3,104.9,125.3,3,68.9,576.8,31.0,38,3
w_44dba5de,47.8,118.8,141.6,3,19.4,309.8,9.2,65,1
w_dbf8cd5e,35.3,156.6,186.6,4,6.0,465.9,21.0,141,2
w_e123101c,33.2,157.8,180.3,6,6.0,538.6,22.9,125,2
w_00d5ed0a,49.5,98.8,119.3,3,79.9,731.0,34.5,72,3
w_76dc2ce9,50.8,140.5,161.6,7,6.3,564.4,31.1,204,3
w_86447bbf,64.5,155.7,180.9,11,6.0,594.6,39.3,212,3
w_580532b9,24.6,90.7,104.2,1,60.5,122.0,5.6,33,1
w_00700007,25.5,99.5,116.9,3,46.2,267.2,9.1,80,1
w_f9e71e16,31.3,116.3,130.5,4,32.1,292.6,11.7,71,1
w_6c9f6d5c,41.0,147.3,172.4,8,12.0,354.5,10.1,201,3
w_457a8c5f,39.2,102.4,117.1,1,37.8,230.4,4.4,64,1
w_dbcc47b7,70.2,172.8,206.7,10,3.0,653.1,39.5,178,3
w_4c752c08,48.3,134.6,154.0,4,23.2,440.2,14.3,138,2
w_8a05d5ae,56.7,177.3,206.9,12,2.7,794.2,29.2,254,3
w_7de78d27,34.5,132.2,149.8,7,13.3,322.8,17.7,233,3
w_bd04918d,62.3,118.7,144.4,5,12.2,397.1,14.1,116,2
w_5fe63933,12.2,72.6,87.8,0,71.3,107.4,2.7,19,0
w_91d275b2,69.6,160.9,183.6,8,3.0,637.2,38.6,242,3
w_96070f3f,17.3,81.8,96.7,2,63.5,115.7,2.3,13,0
w_f41b4aa3,22.2,95.4,108.3,2,51.3,218.9,7.2,48,1
w_27cd045c,32.9,98.9,125.6,1,68.5,176.9,6.1,36,0
w_ce883abd,49.2,130.4,152.0,6,11.0,373.7,16.0,305,3
w_6f33251e,42.0,141.1,171.0,3,3.1,328.8,18.4,180,3
w_73cdcd7a,35.9,141.5,167.9,6,11.3,534.2,14.2,137,2
w_cf2ea8df,44.3,138.9,156.9,3,13.9,448.8,22.0,90,2
w_21e3ca83,47.8,171.2,205.3,9,1.9,647.9,28.7,161,3
w_b0f93c40,4.3,86.8,91.9,1,58.8,103.3,1.3,27,0
w_8a5a9100,10.7,164.0,185.7,2,3.0,566.6,33.6,41,0
w_48ca50d1,3.8,130.9,169.8,5,14.8,551.0,19.2,4,0
w_03631bd6,35.6,78.3,92.3,2,72.1,64.8,0.4,28,0
w_90a872b2,30.1,77.7,88.7,2,85.3,173.9,3.4,36,0
w_deaf4a97,7.4,134.1,169.7,2,25.0,669.3,15.5,9,0
w_bb22ff41,7.1,169.3,187.7,5,2.0,373.7,36.8,55,0
w_a29a0eba,67.5,172.0,208.2,15,3.0,741.2,33.1,165,3
w_e2277f9a,46.4,123.7,145.2,1,37.0,318.0,9.1,79,1
w_47b5f1f5,40.5,85.1,107.3,3,49.2,537.7,24.3,47,3
w_20c759b7,16.4,130.1,148.4,2,12.1,451.2,17.6,71,1
w_4d2cad4f,32.9,84.5,111.9,3,81.7,159.6,1.7,36,0
w_194f7b6b,37.5,137.3,160.3,4,13.6,381.0,24.7,85,2
w_0e79c9ae,21.1,125.5,152.7,3,9.0,395.6,17.9,62,1
w_7a6173bb,65.5,165.3,191.0,6,3.0,618.5,32.6,190,3
w_4b879680,48.4,159.7,186.2,10,6.0,691.8,31.3,187,3
w_0de29ec1,47.6,152.0,169.3,6,6.0,414.0,21.3,133,2
w_d5fc09be,53.4,137.5,163.5,5,17.7,385.5,17.7,157,2
w_c37b38de,32.1,152.4,179.2,3,6.0,456.5,24.4,137,2
w_01ffa22c,7.3,96.4,106.3,1,76.6,72.9,2.3,6,0
w_58292ba7,35.3,166.5,201.4,9,1.4,584.0,35.1,187,3
w_29954011,48.5,156.5,188.5,12,5.8,601.9,27.7,189,3
w_126dd406,27.2,109.2,129.4,2,39.0,331.7,17.9,86,1
w_25c87475,30.2,140.9,158.0,6,12.0,425.7,19.3,150,2
w_bf01f9b0,56.2,120.3,142.3,6,19.3,377.3,12.9,105,2
w_f7090942,10.5,156.2,185.1,2,6.0,558.7,30.8,13,0
w_20088e6e,51.1,154.8,170.1,6,6.0,455.1,20.5,265,3
w_e98e8182,51.0,166.0,198.9,8,1.1,654.7,24.9,184,3
w_33f84d14,40.4,145.5,172.8,6,10.0,520.2,22.3,95,2
w_4a723eda,13.9,87.0,101.1,2,53.4,154.8,3.9,24,0
w_20628eb6,66.6,170.0,191.3,11,3.0,724.0,45.1,208,3
w_7ec24881,46.1,124.6,138.1,4,21.0,296.1,7.8,56,1
w_335646f2,40.4,131.7,158.6,3,7.2,552.6,16.8,109,2
w_a821338c,47.9,117.9,133.6,1,24.3,318.5,12.1,84,1
w_6475123c,54.0,75.7,94.8,1,91.0,67.0,0.3,14,0
w_0488cc26,41.7,162.6,191.4,12,3.0,577.7,26.5,146,3
w_ddb96486,59.5,86.5,102.0,5,54.9,639.4,25.7,41,3
w_c6d246aa,61.6,151.7,185.3,8,0.0,738.1,37.8,203,3
w_7aa5d267,44.3,122.0,142.7,4,35.0,313.8,11.0,79,1
w_772b9721,34.1,165.5,195.4,13,3.0,583.5,31.5,223,3
w_78b576f3,43.4,152.6,179.0,6,6.0,500.2,21.6,102,2
w_d9d45396,26.0,121.5,144.2,3,45.0,272.7,11.3,86,1
w_e1235778,28.3,86.9,101.7,1,72.0,94.6,2.1,52,0
w_ce53b00c,41.9,145.6,164.0,7,4.0,522.8,17.1,128,2
w_73cc3568,60.1,159.1,177.3,7,6.0,740.9,33.4,246,3
w_fd7d2eb0,23.2,109.8,127.9,1,42.5,117.7,4.3,62,1
w_68883673,21.6,73.3,92.8,1,73.2,179.6,2.6,36,0
w_844bb54f,42.5,155.2,185.4,6,0.9,807.4,38.6,207,3
w_fd6f46b6,3.0,158.7,184.5,7,0.5,526.9,18.5,67,0
w_bb05aca7,38.0,132.0,155.6,3,15.1,361.6,16.4,156,2
w_a15f5e3e,38.8,121.7,145.8,2,32.2,265.5,10.6,64,1
w_1f53a7fa,32.4,90.2,108.8,2,58.4,205.5,4.5,62,0
w_c0a48a5e,60.1,101.5,117.6,1,75.5,710.9,21.3,69,3
w_107f450c,10.9,102.2,116.1,0,70.1,164.9,2.0,30,0
w_feddaee6,41.3,171.4,197.0,6,3.0,588.5,32.2,134,3
w_9b186706,37.9,89.4,117.3,4,54.8,544.4,33.8,54,3
w_1c71c18a,10.1,95.0,109.4,0,74.9,176.4,0.1,24,0
w_18464c9c,4.1,105.4,125.9,1,34.2,700.6,6.5,14,0
w_6799978d,4.6,112.4,138.7,3,32.5,578.6,6.3,8,0
w_5c5bb617,20.8,81.0,96.4,0,78.0,52.4,4.2,21,0
w_28411f8f,44.0,151.4,173.5,4,6.0,511.2,42.0,161,3
w_06b3a2ba,39.3,147.0,165.2,8,2.6,664.1,34.9,208,3
w_9a50e445,30.1,90.8,112.4,2,54.8,227.2,5.2,60,1
w_d96e8215,19.1,121.2,145.3,5,5.9,443.3,13.9,73,1
w_c1184fd4,6.6,141.3,169.2,4,8.2,550.4,34.6,55,0
w_761e3453,38.8,145.1,170.9,6,3.1,525.3,32.1,181,3
w_c18c5a3f,47.8,125.0,142.6,1,37.8,287.4,11.3,99,1
w_e6a4a883,66.9,90.7,100.6,0,74.9,113.3,1.2,29,0
w_626a8c27,5.4,164.5,198.5,7,3.0,656.1,31.2,14,0
w_c177c99f,52.4,163.9,191.5,11,1.2,735.8,45.5,140,3
w_0d9e5ecd,64.8,154.8,186.6,12,0.1,699.7,30.0,161,3
w_fdd9c4fb,58.6,125.1,145.4,6,24.8,496.2,12.5,103,2
w_dcdb3ead,45.6,88.0,101.8,1,85.6,39.1,1.7,36,0
w_c8f3e33a,53.9,65.8,82.8,1,75.5,140.4,1.3,34,0
w_3cf093ab,42.5,78.5,111.4,1,74.1,703.6,31.3,58,3
w_b8368a13,51.3,140.6,164.3,6,12.0,531.7,17.0,157,2
w_fc701e64,25.9,132.1,150.2,2,25.0,355.7,13.8,55,1
w_1a129e0e,59.4,83.3,101.2,1,69.8,557.5,36.1,77,3
w_9f1584b8,28.8,108.0,122.9,2,20.8,226.8,8.2,62,1
w_65fa5851,40.4,159.7,179.2,5,3.4,370.7,19.6,193,3
w_5e288092,36.4,128.9,147.8,4,18.6,375.8,9.8,77,1
w_5f808329,3.9,126.2,152.3,5,25.0,745.9,13.6,8,0
w_7aca8a1d,84.8,76.1,96.7,0,93.2,94.6,0.8,30,0
w_35e87461,8.6,91.1,103.4,2,62.2,87.6,4.2,34,0
w_4094ed6e,59.2,161.7,183.9,12,3.0,554.2,34.5,181,3
w_3676e39a,53.1,136.1,163.8,5,12.9,445.1,14.9,76,2
w_b6fc74dc,2.7,162.7,196.5,2,0.9,440.3,11.0,15,0
w_b14f5324,47.0,114.7,126.9,1,34.5,368.6,10.7,97,1
w_38090eb2,26.8,124.2,146.2,1,17.5,302.9,7.8,72,1
w_82bad8c0,39.3,139.2,163.7,6,11.1,405.8,17.3,131,2
w_38992327,54.4,146.7,168.6,3,12.0,369.8,19.2,143,2
w_8a1ea028,34.8,125.7,151.0,2,24.7,344.0,9.2,89,1
w_a9887620,24.0,95.0,110.6,1,88.2,94.5,2.2,43,0
w_c9366c39,36.8,124.3,138.5,2,15.0,478.2,15.2,146,2
w_d066e28c,81.9,84.2,93.6,0,88.3,168.3,0.6,23,0
w_fd760825,34.3,112.7,127.9,3,22.5,372.9,9.6,64,1
w_93e08d0d,10.8,94.0,111.7,0,69.5,108.6,2.1,5,0
w_dd6572ac,33.1,117.8,140.0,4,27.4,265.5,14.6,90,1
w_6d7eea84,43.6,157.3,179.6,3,6.0,483.4,16.7,98,2
w_b2242595,33.6,102.1,115.6,1,33.4,288.6,10.5,60,1
w_10d1b494,49.6,75.3,93.2,3,81.9,114.5,3.6,49,0
w_fd5e1fed,42.1,145.0,177.0,6,5.1,553.0,42.8,103,3
w_d5d0eb95,40.9,170.7,191.9,10,3.0,709.4,31.0,151,3
w_66456748,54.8,132.1,150.1,3,6.6,359.4,19.3,227,3
w_1bae6bdc,47.7,139.1,163.1,6,4.0,410.4,21.4,106,2
w_78f2dd80,54.4,127.8,147.5,3,18.6,373.5,22.8,135,2
w_9ef5ca5c,24.3,127.8,142.2,2,23.6,321.7,8.4,67,1
w_cba7d000,41.6,126.6,152.3,5,12.4,527.1,20.3,140,2
w_61a0b809,46.9,141.1,168.5,7,2.3,609.7,29.4,151,3
w_35802788,21.3,102.4,119.1,2,24.0,381.9,9.2,72,1
w_6073a2ab,40.9,80.6,103.7,2,62.3,146.2,1.4,43,0
w_e2795949,55.0,118.9,144.6,4,11.0,454.9,23.7,103,2
w_87a15154,40.0,116.7,141.4,3,32.3,306.4,8.4,90,1
w_0f702de9,46.7,135.7,159.4,4,5.8,503.7,24.9,150,2
w_cc918c9d,31.6,85.9,97.9,3,78.2,185.5,1.4,54,0
w_3b8df625,32.4,151.7,169.3,7,6.0,547.5,21.0,96,2
w_3bff52e1,29.9,113.9,130.6,1,26.5,325.8,11.1,53,1
w_b0978a3d,67.1,152.6,173.5,5,5.0,696.7,32.9,196,3
w_ccf1846f,48.5,96.1,116.8,0,86.4,208.3,1.5,57,0
w_723f2910,57.3,162.4,196.1,10,0.8,722.9,39.9,186,3
w_f227b074,44.2,148.3,176.5,3,12.0,469.9,17.9,89,2
w_ae3107c2,46.2,139.4,165.6,7,5.8,563.6,31.8,163,3
w_5390d669,50.6,135.8,152.5,2,25.0,343.9,20.3,115,2
w_ef885405,29.0,103.6,125.4,3,37.2,400.8,13.7,70,1
w_7cd89786,45.3,145.7,166.2,8,6.9,601.3,34.5,230,3
w_16aa3c71,51.6,116.8,135.7,4,8.2,450.0,23.5,70,2
w_40cafa72,63.7,163.3,192.0,9,2.7,705.5,31.6,228,3
w_b0d23f14,69.9,158.6,179.7,12,5.0,686.5,29.2,211,3
w_28522649,40.1,140.1,163.2,7,6.4,630.6,37.5,154,3
w_ce965eab,45.9,144.4,175.9,7,7.2,497.3,17.9,147,2
w_e02a573e,13.8,104.5,113.4,0,89.5,69.6,4.4,29,0
w_85721f85,43.5,80.2,95.2,1,91.8,49.1,3.2,52,0
w_9591ae1c,43.6,143.0,161.3,7,12.0,414.5,24.0,97,2
w_d1ff1a4e,31.5,123.8,146.3,4,32.4,327.0,13.5,85,1
w_438c1451,21.5,101.3,126.2,2,45.4,231.2,5.9,40,1
w_caf741b9,46.6,142.5,163.9,8,6.8,668.3,24.3,197,3
w_93e40c66,66.7,156.7,184.8,13,2.7,767.5,30.7,247,3
w_5002b292,58.2,138.1,171.5,11,3.8,587.7,33.9,234,3
w_49ca8928,9.3,74.3,88.4,2,78.9,51.2,4.6,5,0
w_1ac68dcd,66.4,142.3,168.4,7,4.0,671.1,30.3,211,3
w_589f3ac4,41.6,118.7,134.3,4,37.4,353.5,15.3,104,1
w_54060f0e,43.8,141.0,166.0,4,6.4,543.5,21.4,119,2
w_3daef7f6,38.1,157.9,178.7,7,6.0,472.1,23.4,134,2
w_dfe1e6db,35.9,135.4,152.5,3,2.9,521.6,18.4,100,2
w_d1b203eb,50.1,138.8,167.2,5,9.1,423.0,21.6,77,2
w_7f98eb26,30.6,118.9,135.6,2,34.1,314.3,10.9,87,1
w_b79af3af,6.1,121.1,138.6,2,7.4,432.1,37.2,28,0
w_0686027e,37.5,148.6,171.4,8,2.9,664.4,39.2,155,3
w_3eda58ad,48.1,139.9,162.3,3,6.8,366.8,20.9,87,2
w_e26ef031,3.1,79.4,88.5,1,53.5,129.0,1.6,21,0
w_c4ca1a6d,36.5,154.5,174.6,7,6.0,334.2,12.0,308,3
w_928a85af,52.0,126.6,152.5,6,4.4,365.9,22.7,156,2
w_4115bab0,43.0,150.6,168.9,6,5.3,549.5,20.0,116,2
w_02377d9c,51.0,167.6,192.5,9,3.0,718.4,38.4,219,3
w_21d5fe91,47.9,148.7,175.4,9,5.1,694.6,28.7,176,3
w_a5c74425,54.9,123.4,143.0,5,19.9,346.3,20.4,89,2
w_d8a97eaa,59.1,176.7,204.3,15,3.0,806.6,51.2,186,3
w_deb97c47,5.4,96.2,103.4,0,73.1,99.7,0.5,10,0
w_d6aa0f39,69.4,157.0,190.4,5,6.0,725.7,37.3,166,3
w_09b4ad4f,42.0,155.4,187.6,5,4.3,525.9,18.4,102,2
w_929bf968,49.6,90.8,105.4,1,47.7,207.8,8.0,63,1
w_821bc227,35.5,87.0,101.8,0,72.2,91.2,1.7,28,0
w_3303d8ee,59.5,84.3,107.7,5,62.3,603.5,25.6,32,3
w_b656dc65,36.6,138.2,163.4,6,5.5,549.6,26.6,143,2
w_322b8aec,44.1,114.2,127.3,1,27.2,276.0,11.9,98,1
w_d87cd799,45.9,152.2,185.2,7,0.7,725.1,33.5,221,3
w_6b7b652e,36.5,140.0,164.9,4,11.1,490.8,17.3,114,2
w_a42388ca,16.9,143.1,173.1,4,12.0,355.0,12.1,48,1
w_e7e412dc,27.5,97.6,116.3,1,47.2,264.9,6.5,86,1
w_1a0aaa38,10.3,96.6,103.4,1,50.9,59.4,2.0,6,0
w_89ae1b8f,43.4,94.1,112.1,0,38.6,209.5,11.6,60,1
w_1121e18c,38.8,153.4,188.4,9,6.0,683.9,26.6,198,3
w_dd0e23dd,50.9,163.9,190.4,10,3.0,620.9,30.1,244,3
w_ff1b7123,41.9,137.6,166.7,6,9.5,568.5,34.1,138,3
w_ff02ca39,13.9,134.6,154.5,5,22.7,353.9,17.3,73,1
w_dbc143b6,43.4,118.2,147.8,6,12.1,497.6,15.8,105,2
w_6b1bf3ae,27.0,99.9,118.1,2,79.5,160.3,2.2,46,0
w_618ca94a,27.8,74.3,84.5,0,86.2,161.7,0.4,19,0
w_1e7975ec,36.4,96.1,112.1,0,38.2,221.6,4.4,68,1
w_0c2c2818,31.5,154.2,178.2,6,5.0,500.2,27.4,118,2
w_2784f588,45.9,128.8,146.2,3,19.8,354.5,10.2,62,1
w_5841566a,50.6,146.5,170.1,6,6.0,650.2,37.4,188,3
w_563139f6,44.7,144.0,168.0,3,12.0,344.3,18.0,139,2
w_f47aa5e2,54.6,121.9,144.4,5,20.6,505.1,16.6,96,2
w_2d6ff630,38.3,138.8,167.5,4,11.5,425.6,16.7,105,2
w_f5bfc56a,32.9,134.5,153.4,4,20.6,282.9,12.6,50,1
w_4b86d659,37.7,135.2,154.5,3,7.6,358.0,14.8,107,2
w_927bcdf8,46.0,144.4,166.5,6,12.0,532.4,24.9,131,2
w_2befc89a,31.1,105.2,127.9,3,41.8,323.2,12.4,62,1
w_41624694,44.5,109.7,124.9,2,51.9,172.8,5.9,68,1
w_8573ed46,33.3,93.1,118.0,2,58.3,100.3,2.8,54,0
w_cd6b7e14,37.9,134.5,155.8,8,15.0,440.9,24.2,116,2
w_07dba8bf,35.2,123.0,136.9,3,35.4,291.3,8.6,76,1
w_7827b0a2,49.6,173.2,194.1,9,1.7,707.3,28.7,218,3
w_cdf63ff5,9.7,99.2,113.9,0,58.6,134.6,2.3,23,0
w_78880ca7,52.9,86.0,109.5,3,87.1,143.2,1.7,50,0
w_7ab4e9c8,44.8,126.4,156.3,5,7.5,400.8,19.9,79,2
w_e68508fb,29.3,97.2,118.9,0,62.8,101.2,3.3,59,0
w_9ef22842,30.8,131.5,156.5,5,6.6,430.7,22.5,129,2
w_1a5e41c7,45.2,120.1,144.2,4,16.7,346.8,23.5,116,2
w_4079baec,80.3,91.3,102.4,1,84.9,125.6,2.2,46,0
w_5592a4e8,47.0,106.2,121.2,4,26.4,242.3,12.4,97,1
w_37be9c14,40.5,148.5,176.0,7,6.2,499.9,27.0,136,2
w_c5e78174,33.9,156.3,188.7,4,4.9,552.9,19.2,105,2
w_fe721361,32.3,102.3,117.7,0,38.5,127.3,3.9,32,1
w_9e4de6d4,65.8,159.9,192.8,6,1.2,628.6,45.2,157,3
w_b4307d43,41.2,147.9,177.1,7,4.9,533.1,38.8,172,3
w_26a4a889,30.9,111.8,132.4,3,32.2,377.6,11.5,90,1
w_94cacd7c,34.4,99.7,118.5,2,37.1,325.4,7.1,73,1
w_3f478baf,38.8,146.5,169.7,5,4.5,510.4,27.1,130,2
w_645414ef,48.7,95.2,121.4,2,79.5,219.5,5.8,57,0
w_40e75454,5.0,123.9,147.1,3,24.2,696.1,9.0,10,0
w_9538c506,32.0,123.0,144.5,4,33.1,327.9,10.3,90,1
w_47a67e73,6.4,84.9,98.8,2,59.9,45.3,0.7,31,0
w_7f50987f,15.6,122.2,142.9,3,9.2,323.8,11.3,62,1
w_5cc7016e,53.0,141.6,170.6,4,12.0,385.5,23.3,96,2
w_3b5910f7,43.9,134.5,152.9,4,6.7,499.8,24.7,121,2
w_c84e6292,30.1,120.5,141.9,4,22.6,337.4,7.6,88,1
w_242d150a,43.8,142.1,171.9,8,4.5,535.7,49.8,145,3
w_070c12eb,50.0,149.8,170.8,7,12.0,484.5,31.8,122,3
w_2eba952d,5.2,127.1,148.7,3,8.0,551.2,12.5,71,0
w_e35ca6ad,39.7,110.9,132.3,2,45.0,215.8,7.8,54,1
w_5bf05879,62.1,154.6,171.6,11,4.9,563.3,39.3,170,3
w_50d85f5d,42.9,146.9,170.5,7,12.0,412.4,15.8,102,2
w_5394df8d,3.8,155.1,180.0,8,4.1,635.9,21.5,50,0
w_80705991,42.6,156.7,176.6,5,6.0,430.8,23.7,308,3
w_d2fa3a18,50.4,155.4,177.9,3,6.0,425.4,22.3,219,3
w_c0ebb12a,55.1,165.3,197.2,8,3.0,607.6,40.8,199,3
w_4f90df3e,32.1,155.0,183.4,7,6.0,536.7,25.8,146,2
w_981d7834,35.8,152.8,168.4,5,5.7,462.2,25.2,102,2
w_3ca4c4e2,37.1,100.1,128.5,5,71.4,689.0,41.1,40,3
w_f4f2dd14,23.0,132.0,148.6,1,25.0,307.3,10.4,66,1
w_306d7b1c,51.1,116.2,141.8,2,27.5,322.8,20.7,136,2
w_27f28b2d,39.8,145.3,161.4,4,11.1,496.2,16.3,150,2
w_3ac019bd,32.0,124.6,143.8,2,26.8,319.4,8.6,100,1
w_b401771f,12.4,96.6,108.1,1,91.1,32.2,1.1,23,0
w_5c742670,41.1,118.6,137.5,1,27.0,338.8,11.7,42,1
w_05b1c23f,45.8,138.6,164.2,6,8.7,404.0,16.3,84,2
w_56ce85f8,54.0,147.1,166.6,6,6.3,403.1,18.3,114,2
w_a132cab9,67.1,138.6,170.3,11,9.2,676.5,40.8,163,3
w_01b0791b,69.1,149.3,179.5,5,5.6,561.9,30.5,236,3
w_1ab47e5a,26.8,125.0,139.3,1,19.9,270.0,11.8,75,1
w_898cf16d,49.8,122.5,150.8,6,15.9,422.2,14.1,81,2
w_c83e63a0,58.4,136.5,153.9,5,25.0,411.6,22.2,73,2
w_2ec984f4,38.2,130.4,159.0,5,6.4,439.6,16.9,101,2
w_3a1be12b,10.7,164.5,195.7,6,0.8,302.1,28.8,23,0
w_62fa7126,45.5,144.8,168.6,5,12.0,380.8,11.9,237,3
w_1f88a533,35.5,124.6,147.1,4,12.3,534.0,23.3,76,2
w_a3f9f44e,54.6,140.2,165.3,7,6.7,443.4,15.5,77,2
w_48398c6e,20.1,144.7,165.6,3,12.0,365.6,13.0,48,1
w_22c073ed,62.5,157.2,175.8,12,1.5,713.7,39.4,194,3
w_812ea326,47.8,135.3,166.9,8,5.1,665.4,47.8,158,3
w_85f63126,35.1,94.2,106.9,1,56.7,218.5,8.7,93,1
w_8907da1b,44.6,163.6,193.0,6,3.0,555.9,47.5,128,3
w_eddcbe7c,30.2,139.1,165.7,5,5.9,537.5,16.6,93,2
w_ffc137e9,50.1,133.0,152.6,6,11.1,426.7,17.1,130,2
w_32665075,5.5,94.5,103.5,1,86.5,99.4,0.2,16,0
w_7cb3544b,50.1,164.9,188.8,4,3.0,417.6,19.2,185,3
w_ee0a34e4,63.0,161.2,189.8,11,2.6,700.9,46.6,246,3
w_ce65a610,59.3,96.4,128.4,1,77.5,690.5,36.3,59,3
w_da697600,53.5,138.3,156.8,4,6.8,415.7,21.8,100,2
w_4a0014f6,6.8,74.0,93.5,1,77.8,133.6,0.9,21,0
w_ac22cc21,9.9,125.6,155.1,1,14.5,588.2,18.1,6,0
w_dba27219,45.9,150.1,171.9,8,6.0,575.3,43.1,184,3
w_b3bcab9f,48.3,154.4,185.2,9,2.4,707.6,26.7,195,3
w_480ff3d4,40.9,129.1,151.1,3,5.8,413.7,24.7,104,2
w_ad84b175,25.1,130.4,145.6,1,25.0,262.0,7.6,63,1
w_591d8add,53.3,145.1,168.8,5,12.0,467.4,27.2,129,2
w_ba336f14,43.5,140.9,166.6,10,9.4,591.8,40.6,109,3
w_aece12a4,50.2,161.0,187.4,11,2.5,681.3,32.1,178,3
w_eb1e6043,39.0,86.2,108.5,1,56.7,157.5,2.8,26,0
w_88c31a00,39.5,132.6,163.0,4,12.9,425.5,25.3,102,2
w_7f2e16e2,6.3,99.4,106.3,1,87.2,71.6,0.3,12,0
w_c22eb6a8,9.8,96.8,114.0,0,75.8,144.4,2.2,22,0
w_6d050a41,29.1,131.9,159.8,5,10.9,478.8,26.7,98,2
w_93c7a225,47.6,136.4,161.9,3,12.6,400.3,17.8,128,2
w_5e6ee830,64.7,171.1,189.8,10,2.4,625.4,38.5,227,3
w_e2e10946,82.5,65.3,78.8,1,73.3,117.3,3.1,29,0
w_f5ee99bc,32.4,109.9,127.0,2,36.7,323.6,14.4,58,1
w_6992514b,70.7,148.6,170.6,6,0.2,673.0,31.6,217,3
w_fa8e2ca0,42.0,149.2,171.7,9,7.3,642.5,39.6,178,3
w_26b17b95,38.2,111.5,124.2,1,31.0,292.7,10.4,67,1
w_832ab677,30.6,134.0,159.8,7,9.7,418.7,25.1,113,2
w_da471d83,82.6,80.8,91.7,0,90.2,157.1,0.7,30,0
w_e4a856d7,7.9,71.5,80.3,0,88.2,100.5,0.5,5,0
w_eb1d6a5d,43.4,161.9,186.6,7,3.0,460.0,11.4,283,3
w_df236593,42.7,115.2,127.9,3,24.1,267.3,9.7,98,1
w_5cdabb71,34.3,130.4,146.8,4,25.0,334.2,12.6,81,1
w_2d105eea,42.2,98.1,109.1,1,55.8,170.3,8.8,91,1
w_d5e0a0fb,25.7,99.1,114.6,2,25.2,288.9,8.5,68,1
w_4e035922,34.3,165.2,194.7,5,3.0,653.2,35.8,189,3
w_b63c277b,9.2,126.2,143.0,4,1.4,439.2,23.5,62,0
w_fc4f4dda,41.1,122.7,149.7,6,21.0,427.7,18.2,85,2
w_1327c201,5.7,133.4,165.6,4,23.8,600.5,19.1,10,0
w_efbd88c3,45.6,134.3,164.6,6,6.7,493.5,19.7,129,2
w_7091e69d,42.5,158.1,192.3,7,3.8,540.7,33.5,138,3
w_033fad5c,21.2,70.2,85.9,1,75.2,141.1,3.3,16,0
w_f2387aff,51.7,91.1,103.6,2,52.2,287.5,8.0,85,1
w_7a94d960,54.4,81.2,96.4,1,80.8,166.2,1.0,12,0
w_6a606f58,73.3,150.6,183.6,11,6.0,741.5,28.1,264,3
w_eb70fca7,5.0,173.5,195.3,7,3.0,584.1,19.4,42,0
w_217fd9cb,49.5,145.5,176.5,3,12.0,363.4,14.6,123,2
w_9a20e23b,54.5,93.3,113.1,2,55.9,667.7,36.7,43,3
w_b6e57de0,39.2,143.8,160.4,6,4.6,397.9,19.4,90,2
w_2b87460c,31.9,122.5,140.0,1,36.4,245.8,11.9,67,1
w_3c3cf066,4.8,168.2,194.0,8,3.0,456.7,26.4,47,0
w_94d969cf,64.4,140.3,174.4,8,9.5,671.7,32.4,236,3
w_c36ac0d9,33.3,157.8,179.0,8,6.0,390.9,23.8,112,2
w_13efc213,74.3,156.4,187.0,8,1.9,724.0,27.4,183,3
w_9fc15730,15.7,117.4,133.4,4,7.7,425.7,11.4,50,1
w_6938c72d,32.3,104.7,124.9,1,42.7,327.8,11.6,87,1
w_036a56b6,52.5,113.7,129.0,0,45.0,247.6,7.0,85,1
w_954f570b,40.0,109.6,126.8,0,55.3,190.8,7.5,63,1
w_5a7cc441,30.3,96.8,110.8,0,25.9,285.0,6.0,45,1
w_1e5b33eb,56.7,168.9,206.1,12,3.0,778.8,38.8,202,3
w_b2380426,5.4,100.9,140.1,4,36.5,749.4,16.3,14,0
w_ecba44b3,18.5,134.3,155.2,3,18.9,423.6,19.2,42,1
w_d681d0a1,33.3,157.4,187.5,8,2.5,643.7,35.4,181,3
w_c8582b85,34.1,142.6,176.3,9,4.2,671.5,35.7,175,3
w_6b24c8d7,40.6,83.0,92.4,0,92.6,163.6,1.8,31,0
w_e762de48,34.3,103.9,124.6,1,40.7,290.2,6.1,68,1
w_ecb6bca6,49.3,135.2,159.6,4,12.6,407.7,16.9,104,2
